TGF_ID,UTC_Date,UTC_Time,fermi_lat,fermi_lon
TGF140713122, 2014-07-13, 02:55:21.23895,15.8254,138.073
TGF140713930, 2014-07-13, 22:18:40.20883,23.1531,282.7893
TGF140716244, 2014-07-16, 05:51:20.68010,24.0528,146.3996
TGF140718608, 2014-07-18, 14:35:25.74881,6.7206,258.7515
TGF140721084, 2014-07-21, 02:00:54.37280,4.1176,225.4603
TGF140721663, 2014-07-21, 15:55:02.83090,25.5333,283.3118
TGF140722443, 2014-07-22, 10:37:50.58183,2.8415,280.1852
TGF140723436, 2014-07-23, 10:27:43.98957,4.5637,278.6316
TGF140724038, 2014-07-24, 00:54:44.60921,18.5851,91.9518
TGF140725490, 2014-07-25, 11:45:38.48857,12.3142,260.6373
TGF140725848, 2014-07-25, 20:20:46.72467,1.6748,278.6182
TGF140725887, 2014-07-25, 21:16:51.22015,11.8383,113.607
TGF140728754, 2014-07-28, 18:05:33.35450,11.7732,267.6223
TGF140730385, 2014-07-30, 09:14:41.82252,12.5515,260.9637
TGF140730791, 2014-07-30, 18:58:42.13697,24.9874,160.235
TGF140731382, 2014-07-31, 09:09:33.50400,20.2281,277.0059
TGF140801236, 2014-08-01, 05:40:22.52159,10.3798,294.9615
TGF140801444, 2014-08-01, 10:40:02.97285,24.9722,271.9718
TGF140803355, 2014-08-03, 08:31:37.95290,14.8808,246.8492
TGF140803356, 2014-08-03, 08:31:57.00175,15.3116,247.9328
TGF140803425a, 2014-08-03, 10:11:40.36078,20.6372,239.3854
TGF140803425b, 2014-08-03, 10:12:20.79195,21.3016,241.8548
TGF140803639, 2014-08-03, 15:20:52.20664,14.9873,254.7824
TGF140804347, 2014-08-04, 08:19:40.88407,13.8211,239.3394
TGF140804354, 2014-08-04, 08:29:34.89801,24.1484,275.1205
TGF140805488, 2014-08-05, 11:42:55.09995,20.9678,275.7667
TGF140806132, 2014-08-06, 03:09:25.35190,10.7447,295.4663
TGF140806664, 2014-08-06, 15:56:51.23100,18.1257,119.1954
TGF140807544a, 2014-08-07, 13:02:50.86660,12.1117,266.2292
TGF140809107, 2014-08-09, 02:34:26.06619,8.6423,276.2106
TGF140810243, 2014-08-10, 05:49:30.63544,25.2156,279.1162
TGF140810453a, 2014-08-10, 10:52:33.07137,14.1661,270.9828
TGF140810453b, 2014-08-10, 10:52:33.07356,14.166,270.9829
TGF140812439, 2014-08-12, 10:32:37.98911,10.5372,269.4416
TGF140813009, 2014-08-13, 00:13:29.70130,7.359,278.2007
TGF140813335, 2014-08-13, 08:03:03.73481,-3.48,135.3862
TGF140813409, 2014-08-13, 09:49:17.12115,13.7691,146.2265
TGF140814003, 2014-08-14, 00:04:41.16207,11.0663,281.0975
TGF140814829, 2014-08-14, 19:53:38.57742,-8.5804,151.7064
TGF140815815, 2014-08-15, 19:33:34.93536,5.7728,118.6022
TGF140815853, 2014-08-15, 20:27:57.80517,5.1975,307.7691
TGF140818066, 2014-08-18, 01:35:37.10246,0.1559,22.4047
TGF140821495, 2014-08-21, 11:52:44.75008,22.2719,143.5689
TGF140821897, 2014-08-21, 21:32:08.00811,12.9518,25.3264
TGF140823687, 2014-08-23, 16:29:59.12600,3.5534,108.0943
TGF140824193, 2014-08-24, 04:37:31.75800,16.8073,148.4726
TGF140826314, 2014-08-26, 07:32:40.55125,23.8613,115.8874
TGF140826315, 2014-08-26, 07:33:03.67645,24.106,117.3586
TGF140826460b, 2014-08-26, 11:02:47.52845,15.3296,141.1736
TGF140827452, 2014-08-27, 10:50:42.30475,16.4593,133.3868
TGF140828968, 2014-08-28, 23:14:36.39282,23.5142,269.1011
TGF140828969, 2014-08-28, 23:14:51.96297,23.3259,270.0819
TGF140828977, 2014-08-28, 23:27:16.95967,8.025,313.1772
TGF140829369, 2014-08-29, 08:51:32.56089,18.2514,142.9867
TGF140903045, 2014-09-03, 01:04:34.67832,9.1082,105.9485
TGF140903398, 2014-09-03, 09:33:31.49230,14.3944,104.5137
TGF140903931, 2014-09-03, 22:20:42.89485,6.5536,286.9124
TGF140904326, 2014-09-04, 07:49:21.93405,10.989,131.751
TGF140909155, 2014-09-09, 03:43:51.75378,9.0091,160.2184
TGF140910532, 2014-09-10, 12:45:50.86591,25.7542,302.9415
TGF140911128, 2014-09-11, 03:04:45.07744,25.5987,90.5774
TGF140911469, 2014-09-11, 11:15:52.98273,11.5745,23.3143
TGF140916552, 2014-09-16, 13:14:59.01501,25.5566,255.7016
TGF140916676, 2014-09-16, 16:14:08.83806,20.285,163.6377
TGF140918335, 2014-09-18, 08:03:01.57090,25.4326,304.7963
TGF140918799, 2014-09-18, 19:10:10.69332,25.5221,136.2125
TGF140918861, 2014-09-18, 20:39:49.91921,22.6741,90.3939
TGF140920650, 2014-09-20, 15:35:27.05250,25.0556,168.9189
TGF140921450, 2014-09-21, 10:48:38.94163,22.7645,276.8282
TGF140922239, 2014-09-22, 05:43:30.86732,25.5891,313.6994
TGF140922444, 2014-09-22, 10:39:09.88854,21.1225,278.7875
TGF140923438, 2014-09-23, 10:31:02.52395,17.5666,285.385
TGF140924150, 2014-09-24, 03:35:57.46545,19.3329,291.854
TGF140924358, 2014-09-24, 08:35:48.22031,24.9176,272.8201
TGF140927589, 2014-09-27, 14:07:36.22690,18.1462,103.2952
TGF140928708, 2014-09-28, 17:00:08.09457,8.9431,27.4865
TGF140929041, 2014-09-29, 00:58:26.15206,12.0964,272.7148
TGF140929791, 2014-09-29, 18:58:57.60751,11.272,125.6479
TGF140930318, 2014-09-30, 07:37:42.44943,15.7548,280.3793
TGF141001240, 2014-10-01, 05:45:59.08357,21.5576,281.7047
TGF141002019, 2014-10-02, 00:28:02.27693,17.1495,270.6085
TGF141003294, 2014-10-03, 07:02:45.99015,16.7903,263.0046
TGF141004145, 2014-10-04, 03:29:24.43807,25.5468,263.8343
TGF141004858, 2014-10-04, 20:36:12.90447,6.7081,280.6079
TGF141005001, 2014-10-05, 00:00:59.70161,23.9745,282.0021
TGF141005921, 2014-10-05, 22:05:52.46526,15.3468,270.5989
TGF141006845, 2014-10-06, 20:16:12.75924,11.0289,279.9066
TGF141008188, 2014-10-08, 04:30:02.64902,17.43,261.2684
TGF141010354, 2014-10-10, 08:30:08.07575,19.3405,92.0564
TGF141015073, 2014-10-15, 01:44:46.53096,2.6728,284.3161
TGF141015262, 2014-10-15, 06:17:15.57200,21.1883,166.7418
TGF141016115, 2014-10-16, 02:45:23.84147,25.6727,172.1934
TGF141017092, 2014-10-17, 02:12:03.45285,1.4458,90.3881
TGF141018620, 2014-10-18, 14:52:10.92240,16.196,282.5075
TGF141018831, 2014-10-18, 19:56:24.53615,24.1373,279.6135
TGF141020492, 2014-10-20, 11:48:22.96185,11.9089,71.0436
TGF141021927, 2014-10-21, 22:14:45.35373,17.2214,149.1425
TGF141023870a, 2014-10-23, 20:52:40.17580,0.3471,293.9628
TGF141023974, 2014-10-23, 23:22:11.96352,10.4441,98.9247
TGF141024125, 2014-10-24, 03:00:27.54840,19.6202,153.2056
TGF141028732, 2014-10-28, 17:33:27.65090,1.5034,129.923
TGF141029398, 2014-10-29, 09:33:36.13884,13.7325,271.9963
TGF141104050, 2014-11-04, 01:11:39.66240,-7.3129,158.6926
TGF141105230, 2014-11-05, 05:31:37.09517,14.9852,35.3701
TGF141106594, 2014-11-06, 14:14:49.95862,2.0332,111.9456
TGF141107936, 2014-11-07, 22:27:26.69135,23.9082,87.1031
TGF141108647, 2014-11-08, 15:32:19.22260,10.5846,95.2386
TGF141110988, 2014-11-10, 23:42:55.15560,5.3569,100.2974
TGF141111239, 2014-11-11, 05:43:37.96282,25.6707,290.4996
TGF141111309, 2014-11-11, 07:24:37.31453,23.5389,288.6363
TGF141115460, 2014-11-15, 11:01:46.19810,12.1028,113.5655
TGF141115609, 2014-11-15, 14:36:50.39815,21.5108,156.8993
TGF141115678, 2014-11-15, 16:15:49.68112,17.3858,146.0992
TGF141116313a, 2014-11-16, 07:30:38.68937,-2.2512,128.4669
TGF141116877, 2014-11-16, 21:03:04.71909,-2.7412,111.3912
TGF141117903, 2014-11-17, 21:39:52.30270,4.0021,276.8614
TGF141118298, 2014-11-18, 07:09:03.97400,0.4973,124.1348
TGF141119715, 2014-11-19, 17:09:21.35330,10.7432,118.6883
TGF141119719, 2014-11-19, 17:14:51.18105,2.0247,136.3565
TGF141120050, 2014-11-20, 01:11:59.66747,0.3511,17.9791
TGF141121566, 2014-11-21, 13:35:37.20747,10.748,157.6785
TGF141123688, 2014-11-23, 16:30:04.17435,-0.9339,122.8048
TGF141125302, 2014-11-25, 07:15:35.93810,-10.8268,43.3997
TGF141125669, 2014-11-25, 16:03:11.97659,4.8212,102.0176
TGF141125916, 2014-11-25, 21:58:30.02975,24.3331,271.842
TGF141126028, 2014-11-26, 00:40:00.75770,-15.1667,125.7454
TGF141207779, 2014-12-07, 18:42:12.67365,-16.6163,16.4313
TGF141211421, 2014-12-11, 10:06:07.90091,-23.6701,144.1919
TGF141211608, 2014-12-11, 14:36:13.72575,-3.7793,17.8269
TGF141213789, 2014-12-13, 18:56:12.76670,-0.1941,288.4599
TGF141214586, 2014-12-14, 14:04:33.39854,-9.4613,14.9672
TGF141215011, 2014-12-15, 00:15:40.08995,-3.3048,11.8535
TGF141218223, 2014-12-18, 05:21:40.63985,-9.8372,118.3453
TGF141218514, 2014-12-18, 12:19:59.02575,-6.6537,156.5141
TGF141219480, 2014-12-19, 11:31:48.20360,-11.4197,19.7466
TGF141222745, 2014-12-22, 17:52:16.96458,-8.7777,35.9582
TGF141227240, 2014-12-27, 05:45:28.97279,-10.5747,178.6444
TGF150102255, 2015-01-02, 06:07:48.51995,-13.1552,120.0189
TGF150102689, 2015-01-02, 16:32:20.85965,4.297,160.5939
TGF150106663, 2015-01-06, 15:55:04.89157,-12.1022,174.4864
TGF150109701, 2015-01-09, 16:49:19.27035,-3.9665,119.0513
TGF150115592, 2015-01-15, 14:11:58.43914,-17.7573,146.0454
TGF150118432, 2015-01-18, 10:21:47.75440,-12.4507,166.9578
TGF150124318, 2015-01-24, 07:37:31.58520,-16.1069,171.6994
TGF150124450a, 2015-01-24, 10:47:45.00995,-15.8657,122.4442
TGF150125137, 2015-01-25, 03:17:37.46685,1.0014,15.4817
TGF150125171, 2015-01-25, 04:06:53.42185,-3.6494,188.4356
TGF150125593, 2015-01-25, 14:14:07.66319,-14.4808,173.2687
TGF150125638, 2015-01-25, 15:19:06.27920,-12.6739,36.995
TGF150125658, 2015-01-25, 15:47:00.05790,-17.544,140.9412
TGF150126299, 2015-01-26, 07:10:14.02682,-11.3529,150.8703
TGF150127358, 2015-01-27, 08:35:51.93151,-14.7896,129.8219
TGF150127710, 2015-01-27, 17:02:12.97227,-12.209,120.56
TGF150129900, 2015-01-29, 21:35:30.18710,6.3876,75.3451
TGF150130263, 2015-01-30, 06:18:36.53530,-5.5254,119.896
TGF150130814, 2015-01-30, 19:32:25.10638,-18.0501,43.0781
TGF150131256, 2015-01-31, 06:08:57.26779,-9.2034,122.6499
TGF150202187, 2015-02-02, 04:29:30.98610,-25.6129,209.6437
TGF150202235, 2015-02-02, 05:37:43.65930,2.5071,90.2712
TGF150202313, 2015-02-02, 07:30:28.13535,-22.2158,124.4687
TGF150202436, 2015-02-02, 10:27:22.94200,-4.1309,30.0991
TGF150203445, 2015-02-03, 10:40:50.22905,-24.7678,117.4644
TGF150206200, 2015-02-06, 04:47:33.22745,6.0094,64.6742
TGF150206563, 2015-02-06, 13:30:10.65652,-7.717,107.5018
TGF150210396, 2015-02-10, 09:30:02.14640,-10.3036,131.9965
TGF150212574, 2015-02-12, 13:46:36.12266,-17.2298,33.1172
TGF150213106, 2015-02-13, 02:31:58.85258,-11.9992,211.4825
TGF150213367, 2015-02-13, 08:48:29.04440,-17.8205,99.7125
TGF150213368, 2015-02-13, 08:50:06.65080,-15.7399,105.3238
TGF150213634, 2015-02-13, 15:13:10.15323,-12.564,15.7086
TGF150215288, 2015-02-15, 06:54:15.53907,-10.803,131.8089
TGF150218526, 2015-02-18, 12:37:51.73164,-12.2358,17.3128
TGF150221617, 2015-02-21, 14:48:27.43665,-22.4806,226.6205
TGF150222217, 2015-02-22, 05:12:53.89192,-25.7024,37.5758
TGF150223732, 2015-02-23, 17:33:53.64651,-21.7677,165.6799
TGF150302532, 2015-03-02, 12:45:53.32110,-4.3434,137.7247
TGF150302541, 2015-03-02, 12:58:41.10040,-21.6324,181.0788
TGF150309740, 2015-03-09, 17:45:10.72852,-9.9497,19.0429
TGF150311465, 2015-03-11, 11:09:26.62720,-21.7182,139.1979
TGF150312653, 2015-03-12, 15:39:59.44086,-18.7789,51.2897
TGF150316354, 2015-03-16, 08:30:03.88886,-18.2458,128.1449
TGF150318400, 2015-03-18, 09:36:39.03585,-12.6126,79.9723
TGF150320185, 2015-03-20, 04:26:32.02987,-12.354,142.9585
TGF150322649, 2015-03-22, 15:34:02.89915,-20.4947,58.9949
TGF150323156, 2015-03-23, 03:44:55.20229,-4.5014,112.6011
TGF150326753, 2015-03-26, 18:03:53.43186,-9.527,20.1676
TGF150329037, 2015-03-29, 00:52:38.73931,1.811,96.8547
TGF150329961, 2015-03-29, 23:03:11.30585,5.1496,110.052
TGF150331942, 2015-03-31, 22:37:05.03847,7.754,95.5877
TGF150401010, 2015-04-01, 00:14:08.92925,4.7411,77.281
TGF150401434, 2015-04-01, 10:24:36.08815,-16.9631,72.12
TGF150401473, 2015-04-01, 11:21:37.06073,2.8103,270.8673
TGF150401637, 2015-04-01, 15:16:34.49340,-7.6293,20.5969
TGF150404845, 2015-04-04, 20:16:26.41375,2.0056,112.6866
TGF150405014, 2015-04-05, 00:19:29.32595,6.3217,248.0197
TGF150405907, 2015-04-05, 21:46:26.20672,-9.434,106.2161
TGF150409876, 2015-04-09, 21:01:12.07109,-15.0835,100.5542
TGF150410798, 2015-04-10, 19:09:31.95315,-8.9303,106.3695
TGF150410974, 2015-04-10, 23:22:18.79992,25.0395,278.3343
TGF150411320, 2015-04-11, 07:41:27.89962,6.4676,241.7265
TGF150417093, 2015-04-17, 02:13:23.36580,-24.9779,36.98
TGF150417137, 2015-04-17, 03:17:27.68821,6.1955,263.0634
TGF150418027, 2015-04-18, 00:39:17.59997,-11.0798,104.6935
TGF150418534, 2015-04-18, 12:48:44.40445,-13.6811,152.8237
TGF150418596, 2015-04-18, 14:18:48.42280,-5.8951,111.8107
TGF150423520a, 2015-04-23, 12:28:31.38025,4.2458,277.5213
TGF150423520b, 2015-04-23, 12:28:42.58911,4.5473,278.1137
TGF150423752a, 2015-04-23, 18:02:12.91785,-5.2005,14.3219
TGF150425304, 2015-04-25, 07:18:26.04670,4.5413,341.7575
TGF150426164, 2015-04-26, 03:55:42.46918,4.5466,25.75
TGF150427087, 2015-04-27, 02:05:23.47518,0.056,36.7023
TGF150428144, 2015-04-28, 03:28:01.93651,-0.1845,7.2922
TGF150428411, 2015-04-28, 09:52:10.29303,5.4178,280.9714
TGF150428643, 2015-04-28, 15:26:21.82400,-7.0775,19.2082
TGF150428835, 2015-04-28, 20:02:27.89432,8.1478,276.3143
TGF150502310, 2015-05-02, 07:25:51.48246,2.8776,281.7501
TGF150505816, 2015-05-05, 19:34:40.25310,10.2015,88.209
TGF150506934, 2015-05-06, 22:25:23.59980,-1.4133,11.8478
TGF150509077, 2015-05-09, 01:51:04.31495,12.9594,98.0829
TGF150509609, 2015-05-09, 14:37:25.24477,5.3227,279.7747
TGF150510241, 2015-05-10, 05:47:07.92961,3.6662,246.2572
TGF150511702, 2015-05-11, 16:50:52.58700,18.2501,104.5524
TGF150512690, 2015-05-12, 16:33:29.44460,11.5085,82.9741
TGF150513507, 2015-05-13, 12:10:11.21430,9.0662,278.0746
TGF150514803, 2015-05-14, 19:16:09.52390,7.1594,15.9616
TGF150517403, 2015-05-17, 09:39:56.26127,16.7572,266.0827
TGF150517975, 2015-05-17, 23:24:41.94865,7.719,290.3821
TGF150520349, 2015-05-20, 08:22:56.19383,-5.1011,110.4196
TGF150521902, 2015-05-21, 21:39:17.95497,5.2455,78.9729
TGF150522151, 2015-05-22, 03:37:03.39250,25.4421,258.5525
TGF150523886, 2015-05-23, 21:16:00.86950,2.6196,74.921
TGF150525059, 2015-05-25, 01:25:38.15370,25.6948,273.5141
TGF150527719, 2015-05-27, 17:14:38.71970,4.6213,101.3325
TGF150527891, 2015-05-27, 21:22:26.04382,11.3112,252.1267
TGF150528946, 2015-05-28, 22:42:23.81786,7.0727,214.3712
TGF150529237, 2015-05-29, 05:41:30.42359,7.8767,255.8156
TGF150530203, 2015-05-30, 04:52:42.02025,10.3353,119.3451
TGF150603100, 2015-06-03, 02:24:04.59508,4.6716,113.8122
TGF150605613, 2015-06-05, 14:42:31.22840,7.9375,276.7368
TGF150607949, 2015-06-07, 22:45:59.40939,15.5273,265.6394
TGF150607990, 2015-06-07, 23:45:55.34001,3.6518,113.1996
TGF150608131, 2015-06-08, 03:08:40.25958,20.9571,106.5138
TGF150608414, 2015-06-08, 09:55:40.42550,10.4961,107.2145
TGF150608982, 2015-06-08, 23:33:28.56850,3.7071,108.7172
TGF150610398, 2015-06-10, 09:32:44.16115,7.3006,104.6926
TGF150610469, 2015-06-10, 11:16:03.41622,-5.922,106.2089
TGF150611890, 2015-06-11, 21:21:20.58902,4.5246,120.8446
TGF150613479, 2015-06-13, 11:30:01.10335,11.827,272.6607
TGF150614399, 2015-06-14, 09:35:06.03125,0.3397,269.0784
TGF150614403, 2015-06-14, 09:39:58.85001,8.2194,284.6328
TGF150616847, 2015-06-16, 20:20:04.00524,6.5674,101.9265
TGF150621275, 2015-06-21, 06:35:32.61435,5.7054,271.658
TGF150621669, 2015-06-21, 16:03:49.13186,1.3147,117.2286
TGF150623722, 2015-06-23, 17:20:02.42420,11.0319,103.398
TGF150623959, 2015-06-23, 23:00:30.94732,-20.6183,224.1072
TGF150626587, 2015-06-26, 14:05:42.881232,11.1482,261.3984
TGF150629354, 2015-06-29, 08:30:28.531100,24.3679,277.317
TGF150630131, 2015-06-30, 03:09:16.757026,8.6089,260.491
TGF150630202, 2015-06-30, 04:51:01.593220,17.8673,258.2747
TGF150705380, 2015-07-05, 09:07:41.727600,2.8798,285.652
TGF150705946b, 2015-07-05, 22:42:28.911106,6.7688,277.8153
TGF150708613, 2015-07-08, 14:42:40.914150,15.1035,148.7395
TGF150709077, 2015-07-09, 01:51:23.121506,11.4365,347.1832
TGF150710306, 2015-07-10, 07:20:48.875900,2.7656,105.8264
TGF150710980, 2015-07-10, 23:30:58.507862,25.0245,287.5789
TGF150711630, 2015-07-11, 15:07:47.229688,8.7377,351.6108
TGF150715354, 2015-07-15, 08:29:52.132000,14.2846,191.822
TGF150716717, 2015-07-16, 17:12:16.344826,3.8707,270.4968
TGF150718528, 2015-07-18, 12:40:09.496950,10.628,113.5797
TGF150719251, 2015-07-19, 06:01:49.749200,17.7492,188.9063
TGF150720047, 2015-07-20, 01:07:40.439800,12.4402,270.5919
TGF150720809, 2015-07-20, 19:24:46.523200,-8.3504,179.8776
TGF150722429, 2015-07-22, 10:17:58.618900,5.4952,130.2022
TGF150722497, 2015-07-22, 11:55:04.606722,2.3281,112.0654
TGF150723361, 2015-07-23, 08:39:51.348950,-10.0948,180.6146
TGF150723993, 2015-07-23, 23:49:36.777860,17.9522,148.7916
TGF150724260, 2015-07-24, 06:14:46.180950,22.6187,67.9273
TGF150724651, 2015-07-24, 15:37:06.828900,12.413,251.7798
TGF150726497, 2015-07-26, 11:54:59.758226,2.018,270.0339
TGF150730535, 2015-07-30, 12:50:19.587100,17.7149,262.1671
TGF150731525, 2015-07-31, 12:36:17.780752,15.8867,252.6619
TGF150801523, 2015-08-01, 12:33:21.732264,24.8341,283.5327
TGF150801572, 2015-08-01, 13:43:20.742646,-8.3566,173.7218
TGF150801659, 2015-08-01, 15:48:36.755300,25.6138,254.2327
TGF150801841, 2015-08-01, 20:10:23.454950,2.0235,96.8638
TGF150802305, 2015-08-02, 07:19:16.002960,6.4935,295.506
TGF150808326, 2015-08-08, 07:48:50.661950,20.272,277.8261
TGF150811818a, 2015-08-11, 19:37:23.175624,-1.4394,20.1075
TGF150812047, 2015-08-12, 01:08:19.904266,4.736,108.6393
TGF150812363, 2015-08-12, 08:43:12.046026,25.6185,272.175
TGF150817042, 2015-08-17, 01:01:08.208000,8.6154,279.8171
TGF150819380, 2015-08-19, 09:07:12.315274,10.5478,278.8273
TGF150820373, 2015-08-20, 08:56:46.346524,7.1497,281.3762
TGF150824912, 2015-08-24, 21:53:30.758900,20.1887,296.8209
TGF150825372, 2015-08-25, 08:55:41.506774,15.4559,112.9203
TGF150828169, 2015-08-28, 04:03:43.877538,9.8629,287.911
TGF150828558, 2015-08-28, 13:23:54.214250,22.9752,104.3834
TGF150828560, 2015-08-28, 13:26:04.357650,21.053,112.4318
TGF150829226, 2015-08-29, 05:25:19.615452,11.2728,256.0223
TGF150829885, 2015-08-29, 21:14:51.718300,14.2337,6.1918
TGF150830927, 2015-08-30, 22:15:31.008494,22.7665,255.1351
TGF150901523a, 2015-09-01, 12:32:40.415356,23.4961,83.7531
TGF150901523b, 2015-09-01, 12:32:50.350200,23.3766,84.3794
TGF150903443, 2015-09-03, 10:38:36.290900,17.0558,122.1545
TGF150903581, 2015-09-03, 13:56:41.305370,5.6305,99.2279
TGF150904891, 2015-09-04, 21:23:43.910236,24.6926,276.9362
TGF150905809, 2015-09-05, 19:24:50.507000,23.0846,253.5626
TGF150906805, 2015-09-06, 19:19:52.972700,25.7437,278.9226
TGF150909111, 2015-09-09, 02:39:33.694750,20.1812,106.8752
TGF150911308, 2015-09-11, 07:23:46.820226,15.0069,115.5605
TGF150912616, 2015-09-12, 14:47:41.313122,24.2396,276.8723
TGF150913615, 2015-09-13, 14:44:58.036050,24.3819,311.2534
TGF150914349, 2015-09-14, 08:22:28.997286,12.8545,82.7736
TGF150914602, 2015-09-14, 14:27:16.620434,25.7707,286.9572
TGF150916372, 2015-09-16, 08:55:07.767564,3.5487,274.4816
TGF150916776, 2015-09-16, 18:37:16.544876,19.6467,166.143
TGF150917296, 2015-09-17, 07:06:55.741694,2.9208,293.0343
TGF150918289, 2015-09-18, 06:56:52.278896,7.1329,296.8004
TGF150919028a, 2015-09-19, 00:40:03.892392,25.2361,88.1017
TGF150919028b, 2015-09-19, 00:40:08.898382,25.2645,88.4286
TGF150919417, 2015-09-19, 10:00:22.424438,15.7866,263.0306
TGF150920025, 2015-09-20, 00:36:41.472736,23.3111,119.8934
TGF150921263, 2015-09-21, 06:18:28.785800,6.527,281.977
TGF150923187, 2015-09-23, 04:29:57.785334,22.1846,338.3241
TGF150924451, 2015-09-24, 10:49:14.128560,24.9296,280.5659
TGF150924454, 2015-09-24, 10:53:38.217174,22.0185,297.3521
TGF150924657, 2015-09-24, 15:45:59.023450,13.9462,248.835
TGF150924659, 2015-09-24, 15:48:40.744876,9.9745,257.7882
TGF150924841, 2015-09-24, 20:10:26.460152,23.4428,96.8003
TGF150925975, 2015-09-25, 23:24:04.310700,20.1805,105.2545
TGF150928213, 2015-09-28, 05:06:01.038474,24.9393,307.8157
TGF151005935, 2015-10-05, 22:26:06.910306,11.9463,298.118
TGF151006149, 2015-10-06, 03:35:08.896900,22.5059,313.219
TGF151008198, 2015-10-08, 04:45:43.808500,21.7628,283.021
TGF151009330, 2015-10-09, 07:55:27.382108,5.6418,271.217
TGF151009901, 2015-10-09, 21:37:41.398746,15.3539,287.9984
TGF151010293, 2015-10-10, 07:02:25.909618,6.1289,121.7753
TGF151010496, 2015-10-10, 11:53:45.637034,14.94,68.2132
TGF151013729, 2015-10-13, 17:29:53.826364,5.3778,296.4878
TGF151013798a, 2015-10-13, 19:08:28.791650,10.7547,283.2958
TGF151016666, 2015-10-16, 15:58:27.738134,3.7833,97.2681
TGF151020736, 2015-10-20, 17:40:10.335500,11.8888,253.9602
TGF151023344, 2015-10-23, 08:15:18.060628,-6.9014,183.529
TGF151023769, 2015-10-23, 18:26:39.406360,-4.8287,182.7788
TGF151025562, 2015-10-25, 13:29:17.634774,16.2919,290.5269
TGF151025756, 2015-10-25, 18:08:08.462056,6.5552,195.8218
TGF151026445, 2015-10-26, 10:41:14.732600,3.1654,101.8514
TGF151027208, 2015-10-27, 04:59:01.076826,2.6429,13.5404
TGF151027633, 2015-10-27, 15:11:03.093850,7.856,15.1502
TGF151027665, 2015-10-27, 15:57:54.304452,-8.954,180.7449
TGF151027900, 2015-10-27, 21:35:22.319610,1.8248,289.8165
TGF151028237, 2015-10-28, 05:41:36.268180,-14.6587,202.1932
TGF151030664, 2015-10-30, 15:55:43.438348,23.1516,294.8234
TGF151031586, 2015-10-31, 14:03:48.472626,25.3535,299.2153
TGF151101765, 2015-11-01, 18:21:47.419408,17.8377,165.9704
TGF151102493b, 2015-11-02, 11:50:33.962300,20.2867,266.2738
TGF151102758, 2015-11-02, 18:10:50.523224,19.9419,167.9181
TGF151105518, 2015-11-05, 12:26:19.767144,-11.4146,159.2412
TGF151107436, 2015-11-07, 10:27:14.045074,-8.9864,179.7083
TGF151107476, 2015-11-07, 11:24:44.283574,-7.1021,19.1033
TGF151107708, 2015-11-07, 16:59:16.082000,9.5157,119.0331
TGF151108489, 2015-11-08, 11:43:44.360050,-17.3544,131.1637
TGF151109628, 2015-11-09, 15:04:39.382800,18.0325,154.8897
TGF151109629, 2015-11-09, 15:05:22.598156,18.8886,157.44
TGF151110680, 2015-11-10, 16:18:48.032500,6.1223,98.5863
TGF151111107, 2015-11-11, 02:33:25.031336,0.0963,108.5603
TGF151112795, 2015-11-12, 19:04:37.387900,7.8589,44.4725
TGF151115569, 2015-11-15, 13:39:49.774006,6.2943,100.6803
TGF151117091, 2015-11-17, 02:10:21.338010,9.6815,268.7269
TGF151117305, 2015-11-17, 07:19:11.969250,23.7511,282.7877
TGF151118477, 2015-11-18, 11:27:13.991612,7.8197,114.5258
TGF151120527, 2015-11-20, 12:39:29.877550,12.012,90.1731
TGF151120687, 2015-11-20, 16:29:01.611650,1.056,183.0323
TGF151121812, 2015-11-21, 19:28:51.399770,-2.8114,137.3775
TGF151123359, 2015-11-23, 08:36:31.565774,-10.4991,79.7888
TGF151201055, 2015-12-01, 01:19:16.256618,12.7795,303.5338
TGF151204026, 2015-12-04, 00:37:35.322500,17.0314,279.345
TGF151205018, 2015-12-05, 00:26:09.175276,15.1811,279.7141
TGF151207404, 2015-12-07, 09:41:39.782056,-0.8562,158.4222
TGF151207472, 2015-12-07, 11:20:11.606120,-6.3505,144.8619
TGF151210379, 2015-12-10, 09:05:59.451586,-5.5885,154.1142
TGF151213409, 2015-12-13, 09:49:40.640386,14.6621,75.0184
TGF151213575, 2015-12-13, 13:48:35.751366,-13.2913,197.5189
TGF151214443a, 2015-12-14, 10:37:16.220658,5.5494,279.5768
TGF151214443b, 2015-12-14, 10:37:16.221688,5.5495,279.5769
TGF151215884, 2015-12-15, 21:13:38.212604,-19.6602,49.8925
TGF151216028, 2015-12-16, 00:40:19.660874,4.9373,55.1763
TGF151216029b, 2015-12-16, 00:42:04.927746,7.7524,60.8023
TGF151217656, 2015-12-17, 15:44:29.677926,-22.4667,45.0945
TGF151217677, 2015-12-17, 16:15:19.395100,-0.9253,156.3857
TGF151218340, 2015-12-18, 08:09:14.796532,3.1919,281.3086
TGF151221568, 2015-12-21, 13:37:58.530512,-17.1502,127.7375
TGF151224455, 2015-12-24, 10:55:13.785800,-11.8114,31.3332
TGF151224612, 2015-12-24, 14:40:42.722900,-8.1709,110.8319
TGF151226583, 2015-12-26, 13:59:11.243676,-25.2333,45.9645
TGF160105239, 2016-01-05, 05:44:18.459874,-9.7843,150.8736
TGF160109112, 2016-01-09, 02:41:53.968140,-9.3928,27.4186
